seed,learner,representation,source_track,target_track,train_label,test_label,eval_support,oa,ba
43,RF,I28_G29,t15,t37,C2_Consensus,C2_Consensus,C2,75.60016556291392,75.70751501527508
43,RF,I28_G29,t15,t88,WC,WC,U2,67.79166666666666,56.52414434197153
43,RF,I28_G29,t15,t88,WC,CLC,U2,47.39583333333333,54.57047360086009
43,RF,I28_G29,t15,t88,CLC,CLC,U2,48.3125,49.21550214481306
43,RF,I28_G29,t15,t88,CLC,WC,U2,32.375,43.423583297276274
43,RF,I28_G29,t15,t88,WC,WC,C2,73.26158940397352,67.79035365607994
43,RF,I28_G29,t15,t88,C2_Consensus,C2_Consensus,C2,74.13079470198676,75.14208908956302
43,RF,I28_G29,t15,t139,WC,WC,U2,65.45833333333333,55.7020668496328
43,RF,I28_G29,t15,t139,WC,CLC,U2,50.697916666666664,58.71313858818068
43,RF,I28_G29,t15,t139,CLC,CLC,U2,49.041666666666664,52.00926266602133
43,RF,I28_G29,t15,t139,CLC,WC,U2,31.677083333333332,43.02372134167992
43,RF,I28_G29,t15,t139,WC,WC,C2,74.93791390728477,69.3666851430573
43,RF,I28_G29,t15,t139,C2_Consensus,C2_Consensus,C2,74.56539735099338,70.35823219434084
43,RF,I28_G29,t37,t15,WC,WC,U2,69.59375,59.241398475914444
43,RF,I28_G29,t37,t15,WC,CLC,U2,47.9375,52.9075671284456
43,RF,I28_G29,t37,t15,CLC,CLC,U2,47.270833333333336,49.662318560558646
43,RF,I28_G29,t37,t15,CLC,WC,U2,31.5625,43.65878007697946
43,RF,I28_G29,t37,t15,WC,WC,C2,75.08278145695364,70.2211151784832
43,RF,I28_G29,t37,t15,C2_Consensus,C2_Consensus,C2,74.29635761589404,77.91932219874181
43,RF,I28_G29,t37,t88,WC,WC,U2,66.22916666666666,57.39136014829974
43,RF,I28_G29,t37,t88,WC,CLC,U2,46.291666666666664,54.6740775662977
43,RF,I28_G29,t37,t88,CLC,CLC,U2,48.239583333333336,50.76970715278232
43,RF,I28_G29,t37,t88,CLC,WC,U2,32.01041666666667,43.66064863595213
43,RF,I28_G29,t37,t88,WC,WC,C2,71.46109271523179,69.98223892795876
43,RF,I28_G29,t37,t88,C2_Consensus,C2_Consensus,C2,70.40562913907284,72.48258189595995
43,RF,I28_G29,t37,t139,WC,WC,U2,65.55208333333333,54.34836301118418
43,RF,I28_G29,t37,t139,WC,CLC,U2,50.958333333333336,57.93922017419234
43,RF,I28_G29,t37,t139,CLC,CLC,U2,48.84375,49.57585894924261
43,RF,I28_G29,t37,t139,CLC,WC,U2,31.708333333333332,40.99356169165871
43,RF,I28_G29,t37,t139,WC,WC,C2,75.37251655629139,68.25343808420358
43,RF,I28_G29,t37,t139,C2_Consensus,C2_Consensus,C2,75.26903973509934,72.59316476193042
43,RF,I28_G29,t88,t15,WC,WC,U2,70.28125,58.75506007322937
43,RF,I28_G29,t88,t15,WC,CLC,U2,50.22916666666667,53.50491726864881
43,RF,I28_G29,t88,t15,CLC,CLC,U2,47.91666666666667,48.397816596073454
43,RF,I28_G29,t88,t15,CLC,WC,U2,31.802083333333332,43.518163733653665
43,RF,I28_G29,t88,t15,WC,WC,C2,77.37996688741721,71.01069269784814
43,RF,I28_G29,t88,t15,C2_Consensus,C2_Consensus,C2,74.89652317880795,74.12985540941244
43,RF,I28_G29,t88,t37,WC,WC,U2,65.30208333333334,51.81520776073325
43,RF,I28_G29,t88,t37,WC,CLC,U2,51.03124999999999,53.59735426025113
43,RF,I28_G29,t88,t37,CLC,CLC,U2,48.16666666666667,46.675761393487605
43,RF,I28_G29,t88,t37,CLC,WC,U2,30.03125,39.393163261166706
43,RF,I28_G29,t88,t37,WC,WC,C2,75.14486754966887,65.63938974021426
43,RF,I28_G29,t88,t37,C2_Consensus,C2_Consensus,C2,72.95115894039735,71.22477080935573
43,RF,I28_G29,t88,t139,WC,WC,U2,66.0625,55.18820629099989
43,RF,I28_G29,t88,t139,WC,CLC,U2,51.89583333333333,58.67052562121111
43,RF,I28_G29,t88,t139,CLC,CLC,U2,47.864583333333336,50.08378333219584
43,RF,I28_G29,t88,t139,CLC,WC,U2,29.739583333333336,42.689607682295836
43,RF,I28_G29,t88,t139,WC,WC,C2,76.28311258278146,70.95482381350136
43,RF,I28_G29,t88,t139,C2_Consensus,C2_Consensus,C2,74.08940397350993,70.68714274166541
43,RF,I28_G29,t139,t15,WC,WC,U2,69.17708333333333,56.78615763366507
43,RF,I28_G29,t139,t15,WC,CLC,U2,47.5,49.46881102825574
43,RF,I28_G29,t139,t15,CLC,CLC,U2,46.291666666666664,46.867645575970506
43,RF,I28_G29,t139,t15,CLC,WC,U2,30.28125,41.196274448413725
43,RF,I28_G29,t139,t15,WC,WC,C2,73.94453642384106,65.80168378940508
43,RF,I28_G29,t139,t15,C2_Consensus,C2_Consensus,C2,71.06788079470199,70.8820427446165
43,RF,I28_G29,t139,t37,WC,WC,U2,66.09375,51.30819322379474
43,RF,I28_G29,t139,t37,WC,CLC,U2,50.61458333333333,52.64226545916997
43,RF,I28_G29,t139,t37,CLC,CLC,U2,49.0,45.829370827910424
43,RF,I28_G29,t139,t37,CLC,WC,U2,32.78125,38.85461374539309
43,RF,I28_G29,t139,t37,WC,WC,C2,75.70364238410596,64.70868390359942
43,RF,I28_G29,t139,t37,C2_Consensus,C2_Consensus,C2,74.27566225165563,66.18504207869658
43,RF,I28_G29,t139,t88,WC,WC,U2,66.30208333333333,52.02451499442472
43,RF,I28_G29,t139,t88,WC,CLC,U2,45.08333333333333,48.1496071459519
43,RF,I28_G29,t139,t88,CLC,CLC,U2,46.03125,44.68237617774206
43,RF,I28_G29,t139,t88,CLC,WC,U2,31.125000000000004,39.19957820780784
43,RF,I28_G29,t139,t88,WC,WC,C2,69.82615894039735,60.322721341385964
43,RF,I28_G29,t139,t88,C2_Consensus,C2_Consensus,C2,68.14983443708608,65.30325954324823
43,SVC,I28,t15,t37,WC,WC,U2,64.72916666666667,45.52020779954816
43,SVC,I28,t15,t37,WC,CLC,U2,50.16666666666667,46.26073378214256
43,SVC,I28,t15,t37,CLC,CLC,U2,44.604166666666664,41.17704575825991
43,SVC,I28,t15,t37,CLC,WC,U2,24.53125,35.29102426208536
43,SVC,I28,t15,t37,WC,WC,C2,74.17218543046357,53.9833280085402
43,SVC,I28,t15,t37,C2_Consensus,C2_Consensus,C2,75.62086092715232,63.91964861497639
43,SVC,I28,t15,t88,WC,WC,U2,66.76041666666667,50.94993669726806
43,SVC,I28,t15,t88,WC,CLC,U2,46.10416666666667,46.437533270706375
43,SVC,I28,t15,t88,CLC,CLC,U2,44.6875,40.03026441060618
43,SVC,I28,t15,t88,CLC,WC,U2,26.145833333333336,36.42900695955358
43,SVC,I28,t15,t88,WC,WC,C2,71.12996688741721,58.547324451835
43,SVC,I28,t15,t88,C2_Consensus,C2_Consensus,C2,72.39238410596026,61.34252713399104
43,SVC,I28,t15,t139,WC,WC,U2,64.66666666666666,48.31654743032911
43,SVC,I28,t15,t139,WC,CLC,U2,50.11458333333333,50.03062304059009
43,SVC,I28,t15,t139,CLC,CLC,U2,44.46875,42.16414303411945
43,SVC,I28,t15,t139,CLC,WC,U2,24.583333333333332,37.96491765405005
43,SVC,I28,t15,t139,WC,WC,C2,73.6341059602649,57.6912475797853
43,SVC,I28,t15,t139,C2_Consensus,C2_Consensus,C2,75.20695364238411,66.91707667573806
43,SVC,I28,t37,t15,WC,WC,U2,69.58333333333333,54.78634784148626
43,SVC,I28,t37,t15,WC,CLC,U2,48.864583333333336,49.02115327663332
43,SVC,I28,t37,t15,CLC,CLC,U2,44.28125,40.91214058113256
43,SVC,I28,t37,t15,CLC,WC,U2,25.958333333333332,36.95964167253121
43,SVC,I28,t37,t15,WC,WC,C2,75.62086092715232,63.20413165454794
43,SVC,I28,t37,t15,C2_Consensus,C2_Consensus,C2,74.64817880794702,71.25118447777893
43,SVC,I28,t37,t88,WC,WC,U2,66.15625,52.83494324524432
43,SVC,I28,t37,t88,WC,CLC,U2,46.57291666666667,49.361387599783804
43,SVC,I28,t37,t88,CLC,CLC,U2,44.322916666666664,42.1071405293367
43,SVC,I28,t37,t88,CLC,WC,U2,26.572916666666668,36.78037360933105
43,SVC,I28,t37,t88,WC,WC,C2,71.17135761589404,60.708961049458985
43,SVC,I28,t37,t88,C2_Consensus,C2_Consensus,C2,68.23261589403974,68.47299264921931
43,SVC,I28,t37,t139,WC,WC,U2,65.25,47.86887832326626
43,SVC,I28,t37,t139,WC,CLC,U2,50.74999999999999,50.32556474532205
43,SVC,I28,t37,t139,CLC,CLC,U2,44.5,41.29837114409742
43,SVC,I28,t37,t139,CLC,WC,U2,24.8125,36.68221867566087
43,SVC,I28,t37,t139,WC,WC,C2,74.77235099337747,58.03622424692669
43,SVC,I28,t37,t139,C2_Consensus,C2_Consensus,C2,74.83443708609272,65.83781783561913
43,SVC,I28,t88,t15,WC,WC,U2,68.61458333333333,50.974678747301994
43,SVC,I28,t88,t15,WC,CLC,U2,50.0625,46.28268566192625
43,SVC,I28,t88,t15,CLC,CLC,U2,43.947916666666664,41.367981826364364
43,SVC,I28,t88,t15,CLC,WC,U2,24.427083333333332,36.97578637709108
43,SVC,I28,t88,t15,WC,WC,C2,75.88990066225165,58.6806210890036
43,SVC,I28,t88,t15,C2_Consensus,C2_Consensus,C2,76.07615894039735,68.63220345072257
43,SVC,I28,t88,t37,WC,WC,U2,63.5,43.398365805434935
43,SVC,I28,t88,t37,WC,CLC,U2,50.4375,44.92937354417484
43,SVC,I28,t88,t37,CLC,CLC,U2,44.09375,39.94272089144849
43,SVC,I28,t88,t37,CLC,WC,U2,23.989583333333332,34.82468887229583
43,SVC,I28,t88,t37,WC,WC,C2,73.28228476821192,52.40674182965025
43,SVC,I28,t88,t37,C2_Consensus,C2_Consensus,C2,74.25496688741721,62.49641404051719
43,SVC,I28,t88,t139,WC,WC,U2,64.54166666666666,46.85457472771043
43,SVC,I28,t88,t139,WC,CLC,U2,51.354166666666664,49.36594013033872
43,SVC,I28,t88,t139,CLC,CLC,U2,44.145833333333336,41.661384438141056
43,SVC,I28,t88,t139,CLC,WC,U2,24.15625,38.430984064829524
43,SVC,I28,t88,t139,WC,WC,C2,74.52400662251655,56.53524474160639
43,SVC,I28,t88,t139,C2_Consensus,C2_Consensus,C2,74.75165562913907,66.05505874594064
43,SVC,I28,t139,t15,WC,WC,U2,68.30208333333333,49.82146549654797
43,SVC,I28,t139,t15,WC,CLC,U2,48.875,47.26546399545004
43,SVC,I28,t139,t15,CLC,CLC,U2,44.55208333333333,40.829544873663906
43,SVC,I28,t139,t15,CLC,WC,U2,27.208333333333336,36.62174798754583
43,SVC,I28,t139,t15,WC,WC,C2,74.56539735099338,58.50004349650296
43,SVC,I28,t139,t15,C2_Consensus,C2_Consensus,C2,73.61341059602648,68.32028104643092
43,SVC,I28,t139,t37,WC,WC,U2,63.90625,41.52290985490183
43,SVC,I28,t139,t37,WC,CLC,U2,50.79166666666667,44.379423689591746
43,SVC,I28,t139,t37,CLC,CLC,U2,45.8125,36.89783415855342
43,SVC,I28,t139,t37,CLC,WC,U2,27.177083333333336,31.74087774310176
43,SVC,I28,t139,t37,WC,WC,C2,74.17218543046357,50.348843750040096
43,SVC,I28,t139,t37,C2_Consensus,C2_Consensus,C2,75.24834437086093,56.77298879997126
43,SVC,I28,t139,t88,WC,WC,U2,65.90625,44.7645700174316
43,SVC,I28,t139,t88,WC,CLC,U2,46.166666666666664,41.560765828301406
43,SVC,I28,t139,t88,CLC,CLC,U2,44.77083333333333,40.21188416031951
43,SVC,I28,t139,t88,CLC,WC,U2,27.895833333333332,35.08696348629171
43,SVC,I28,t139,t88,WC,WC,C2,70.59188741721854,50.196171281273536
43,SVC,I28,t139,t88,C2_Consensus,C2_Consensus,C2,68.02566225165563,57.91572225365774
43,SVC,I28_G29,t15,t37,WC,WC,U2,65.21875,53.23799598669705
43,SVC,I28_G29,t15,t37,WC,CLC,U2,51.0,56.319212947912
43,SVC,I28_G29,t15,t37,CLC,CLC,U2,45.229166666666664,49.24028724886077
43,SVC,I28_G29,t15,t37,CLC,WC,U2,25.5,42.32360250045137
43,SVC,I28_G29,t15,t37,WC,WC,C2,75.28973509933775,66.2580505098329
43,SVC,I28_G29,t15,t37,C2_Consensus,C2_Consensus,C2,76.94536423841059,72.85230550711918
43,SVC,I28_G29,t15,t88,WC,WC,U2,67.27083333333333,56.79028641605586
43,SVC,I28_G29,t15,t88,WC,CLC,U2,47.052083333333336,55.09193296080193
43,SVC,I28_G29,t15,t88,CLC,CLC,U2,45.635416666666664,49.10704965592707
43,SVC,I28_G29,t15,t88,CLC,WC,U2,27.0625,42.3313766561355
43,SVC,I28_G29,t15,t88,WC,WC,C2,72.41307947019867,68.16599202179188
43,SVC,I28_G29,t15,t88,C2_Consensus,C2_Consensus,C2,74.19288079470199,71.9569795207173
43,SVC,I28_G29,t15,t139,WC,WC,U2,65.05208333333333,55.30096240665918
43,SVC,I28_G29,t15,t139,WC,CLC,U2,50.927083333333336,60.82450163925196
43,SVC,I28_G29,t15,t139,CLC,CLC,U2,44.989583333333336,50.71598996128023
43,SVC,I28_G29,t15,t139,CLC,WC,U2,25.166666666666664,43.59175247090775
43,SVC,I28_G29,t15,t139,WC,WC,C2,74.75165562913907,70.27830807585072
43,SVC,I28_G29,t15,t139,C2_Consensus,C2_Consensus,C2,76.05546357615894,71.92691663683499
43,SVC,I28_G29,t37,t15,WC,WC,U2,69.92708333333333,59.77878634030929
43,SVC,I28_G29,t37,t15,WC,CLC,U2,49.51041666666667,56.96631405485398
43,SVC,I28_G29,t37,t15,CLC,CLC,U2,45.01041666666667,48.47958414618823
43,SVC,I28_G29,t37,t15,CLC,WC,U2,26.708333333333336,41.76445177284897
43,SVC,I28_G29,t37,t15,WC,WC,C2,76.5728476821192,71.93660583571666
43,SVC,I28_G29,t37,t15,C2_Consensus,C2_Consensus,C2,76.28311258278146,79.07457340708491
43,SVC,I28_G29,t37,t88,WC,WC,U2,66.75,57.83211594950025
43,SVC,I28_G29,t37,t88,WC,CLC,U2,47.15625,55.95988024861208
43,SVC,I28_G29,t37,t88,CLC,CLC,U2,45.427083333333336,48.65179902503638
43,SVC,I28_G29,t37,t88,CLC,WC,U2,27.427083333333336,41.119928167847405
43,SVC,I28_G29,t37,t88,WC,WC,C2,72.18543046357617,68.0779327741659
43,SVC,I28_G29,t37,t88,C2_Consensus,C2_Consensus,C2,72.22682119205298,75.65366788431213
43,SVC,I28_G29,t37,t139,WC,WC,U2,65.33333333333333,53.73360501873139
43,SVC,I28_G29,t37,t139,WC,CLC,U2,51.645833333333336,60.408800600141866
43,SVC,I28_G29,t37,t139,CLC,CLC,U2,45.09375,47.89925293201625
43,SVC,I28_G29,t37,t139,CLC,WC,U2,25.239583333333332,40.50762026633577
43,SVC,I28_G29,t37,t139,WC,WC,C2,75.72433774834437,69.40228144931888
43,SVC,I28_G29,t37,t139,C2_Consensus,C2_Consensus,C2,75.95198675496688,71.74248132793926
43,SVC,I28_G29,t88,t15,WC,WC,U2,69.13541666666667,57.78254909898563
43,SVC,I28_G29,t88,t15,WC,CLC,U2,51.302083333333336,56.86174961446891
43,SVC,I28_G29,t88,t15,CLC,CLC,U2,44.71875,48.6716376738278
43,SVC,I28_G29,t88,t15,CLC,WC,U2,25.3125,43.400990432832494
43,SVC,I28_G29,t88,t15,WC,WC,C2,77.50413907284768,71.75870642170052
43,SVC,I28_G29,t88,t15,C2_Consensus,C2_Consensus,C2,76.90397350993378,76.7205714080421
43,SVC,I28_G29,t88,t37,WC,WC,U2,64.45833333333333,51.83562020575818
43,SVC,I28_G29,t88,t37,WC,CLC,U2,51.44791666666667,55.91422046954943
43,SVC,I28_G29,t88,t37,CLC,CLC,U2,44.79166666666667,47.26906737385475
43,SVC,I28_G29,t88,t37,CLC,WC,U2,24.822916666666668,40.94143831090095
43,SVC,I28_G29,t88,t37,WC,WC,C2,75.10347682119205,67.05924210872072
43,SVC,I28_G29,t88,t37,C2_Consensus,C2_Consensus,C2,75.39321192052981,72.83324300431244
43,SVC,I28_G29,t88,t139,WC,WC,U2,65.1875,54.214541363614124
43,SVC,I28_G29,t88,t139,WC,CLC,U2,52.25,60.550677814490506
43,SVC,I28_G29,t88,t139,CLC,CLC,U2,44.583333333333336,49.54897301878104
43,SVC,I28_G29,t88,t139,CLC,WC,U2,24.635416666666668,42.9949624230201
43,SVC,I28_G29,t88,t139,WC,WC,C2,75.95198675496688,69.9517320974681
43,SVC,I28_G29,t88,t139,C2_Consensus,C2_Consensus,C2,75.31043046357617,71.24988112238941
43,SVC,I28_G29,t139,t15,WC,WC,U2,69.09375,54.62161541164363
43,SVC,I28_G29,t139,t15,WC,CLC,U2,49.3125,53.32529635691146
43,SVC,I28_G29,t139,t15,CLC,CLC,U2,45.09375,47.15779829804513
43,SVC,I28_G29,t139,t15,CLC,WC,U2,27.750000000000004,40.45862183209964
43,SVC,I28_G29,t139,t15,WC,WC,C2,75.80711920529801,67.69845799123141
43,SVC,I28_G29,t139,t15,C2_Consensus,C2_Consensus,C2,74.06870860927152,74.31958535900011
43,SVC,I28_G29,t139,t37,WC,WC,U2,64.79166666666667,48.81604857675706
43,SVC,I28_G29,t139,t37,WC,CLC,U2,51.739583333333336,54.1622137344971
43,SVC,I28_G29,t139,t37,CLC,CLC,U2,46.5625,46.26021933275569
43,SVC,I28_G29,t139,t37,CLC,WC,U2,28.09375,38.91951573939685
43,SVC,I28_G29,t139,t37,WC,WC,C2,75.86920529801324,64.36768158506902
43,SVC,I28_G29,t139,t37,C2_Consensus,C2_Consensus,C2,76.3658940397351,69.53629943557192
43,SVC,I28_G29,t139,t88,WC,WC,U2,66.61458333333333,51.77969249520591
43,SVC,I28_G29,t139,t88,WC,CLC,U2,46.947916666666664,49.83362643515966
43,SVC,I28_G29,t139,t88,CLC,CLC,U2,45.770833333333336,47.45052693277745
43,SVC,I28_G29,t139,t88,CLC,WC,U2,28.708333333333336,40.14650388644851
43,SVC,I28_G29,t139,t88,WC,WC,C2,71.91639072847681,61.63477872597588
43,SVC,I28_G29,t139,t88,C2_Consensus,C2_Consensus,C2,69.92963576158941,66.50647584661003
