learner,params,fold,fold_ba,fold_oa,representation,source_track
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",1,0.8009689480642773,0.7465126743662817,I8_G9,t37
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",2,0.7435244162969991,0.7682615869206539,I8_G9,t37
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",3,0.7746926103541284,0.6169191540422979,I8_G9,t37
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",1,0.6095157939610354,0.7117144142792861,I8_G9,t37
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",2,0.5491153085069393,0.7138143092845358,I8_G9,t37
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",3,0.5518650471342783,0.5461226938653068,I8_G9,t37
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",1,0.7999650603074662,0.7547622618869056,I8_G9,t37
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",2,0.7539949640066462,0.7717114144292785,I8_G9,t37
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",3,0.7565664881325355,0.5801709914504275,I8_G9,t37
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",1,0.7176881749422885,0.7451627418629069,I8_G9,t37
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",2,0.7196668228599401,0.7613619319034048,I8_G9,t37
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",3,0.7706230878374306,0.6067196640167991,I8_G9,t37
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",1,0.5799688290546211,0.6548672566371682,I8_G9,t37
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",2,0.5246417401167469,0.664766761661917,I8_G9,t37
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",3,0.5402076428189786,0.5428228588570572,I8_G9,t37
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",1,0.7611050164053363,0.7513124343782811,I8_G9,t37
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",2,0.7362830517182368,0.768561571921404,I8_G9,t37
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",3,0.760020658669167,0.5927703614819259,I8_G9,t37
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",1,0.7134744562895075,0.7429128543572822,I8_G9,t37
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",2,0.696257759500842,0.743812809359532,I8_G9,t37
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",3,0.7536732148761986,0.5962201889905505,I8_G9,t37
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",1,0.5656324057436727,0.6122693865306734,I8_G9,t37
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",2,0.5108551996121274,0.6362681865906704,I8_G9,t37
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",3,0.5281304856486777,0.5281235938203089,I8_G9,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",1,0.7989971999364498,0.7232638368081596,I8_G9,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",2,0.7375379219384156,0.7609119544022799,I8_G9,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",3,0.7796773738750089,0.6226188690565472,I8_G9,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",1,0.7986471770468734,0.7270136493175341,I8_G9,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",2,0.7292892474400435,0.7630118494075296,I8_G9,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",3,0.7807073769521914,0.6287685615719214,I8_G9,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",1,0.7994563353046557,0.728063596820159,I8_G9,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",2,0.7358513579000503,0.7595620218989051,I8_G9,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",3,0.7793306592792645,0.623368831558422,I8_G9,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",1,0.7948400000695418,0.7231138443077846,I8_G9,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",2,0.7265284297549324,0.7622618869056547,I8_G9,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",3,0.7824690257748781,0.6257687115644218,I8_G9,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",1,0.7952258973589779,0.7220638968051597,I8_G9,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",2,0.7338879219037638,0.752812359382031,I8_G9,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",3,0.7640435062562969,0.6178191090445477,I8_G9,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",1,0.796981237680808,0.7240137993100345,I8_G9,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",2,0.7289193521496651,0.7534123293835309,I8_G9,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",3,0.7535561489240591,0.6172191390430478,I8_G9,t37
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",1,0.6418632553385805,0.75941202939853,I8_G9,t88
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",2,0.6049267065382029,0.7552122393880306,I8_G9,t88
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",3,0.5773576268200797,0.5378731063446828,I8_G9,t88
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",1,0.6495094495999401,0.7489125543722814,I8_G9,t88
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",2,0.6356689705477693,0.7612119394030299,I8_G9,t88
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",3,0.6211504334119803,0.576121193940303,I8_G9,t88
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",1,0.4971645389221238,0.5825708714564272,I8_G9,t88
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",2,0.4203369033403339,0.6293685315734213,I8_G9,t88
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",3,0.41323408392265415,0.4265786710664467,I8_G9,t88
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",1,0.7651723347430817,0.7589620518974052,I8_G9,t88
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",2,0.7096813008403596,0.7675116244187791,I8_G9,t88
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",3,0.7705563317341276,0.5669716514174291,I8_G9,t88
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",1,0.7689990253761065,0.752362381880906,I8_G9,t88
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",2,0.712563133339456,0.7718614069296535,I8_G9,t88
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",3,0.749146580595199,0.6067196640167991,I8_G9,t88
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",1,0.5831824031734307,0.6971651417429129,I8_G9,t88
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",2,0.5614124412306113,0.7162141892905355,I8_G9,t88
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",3,0.5282660353074641,0.5387730613469327,I8_G9,t88
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",1,0.7690801224009485,0.7552122393880306,I8_G9,t88
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",2,0.7340641905363381,0.7736613169341533,I8_G9,t88
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",3,0.7717821318809053,0.575521223938803,I8_G9,t88
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",1,0.7648173272071623,0.7460626968651567,I8_G9,t88
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",2,0.7075644983621996,0.7642117894105295,I8_G9,t88
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",3,0.7470318089314236,0.6053697315134243,I8_G9,t88
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",1,0.560440479172412,0.6515674216289186,I8_G9,t88
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",2,0.5372182196206778,0.6646167691615419,I8_G9,t88
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",3,0.5251251718114369,0.5467226638668067,I8_G9,t88
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",1,0.8091762426041411,0.7529623518824059,I8_G9,t88
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",2,0.7243307837284252,0.7723113844307785,I8_G9,t88
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",3,0.7669016020991078,0.5867706614669267,I8_G9,t88
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",1,0.7199543346513133,0.7336133193340333,I8_G9,t88
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",2,0.6892658871842519,0.7465126743662817,I8_G9,t88
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",3,0.7038616379277347,0.5968201589920504,I8_G9,t88
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",1,0.5514892021671886,0.623368831558422,I8_G9,t88
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",2,0.5275941409707596,0.6445177741112944,I8_G9,t88
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",3,0.5153819971587209,0.5368231588420579,I8_G9,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",1,0.8063248197001716,0.7166641667916605,I8_G9,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",2,0.7012173393794674,0.7580620968951552,I8_G9,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",3,0.7748118395366209,0.6259187040647968,I8_G9,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",1,0.7667323817009732,0.7177141142942853,I8_G9,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",2,0.6946246541422062,0.7588120593970301,I8_G9,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",3,0.7757135312332316,0.6254687265636718,I8_G9,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",1,0.8059901756778164,0.7154642267886606,I8_G9,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",2,0.7141734184136266,0.7586620668966552,I8_G9,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",3,0.7800729347068831,0.6230688465576721,I8_G9,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",1,0.8080566248807965,0.72026398680066,I8_G9,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",2,0.6940527201344925,0.7592620368981551,I8_G9,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",3,0.7783843433538087,0.6254687265636718,I8_G9,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",1,0.8028342091281064,0.7129143542822859,I8_G9,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",2,0.6923280385384122,0.7522123893805309,I8_G9,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",3,0.7671859961660622,0.6193190340482976,I8_G9,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",1,0.8054085324499429,0.7177141142942853,I8_G9,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",2,0.6790259108403793,0.7559622018899055,I8_G9,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",3,0.7601168677949799,0.6227688615569221,I8_G9,t88
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",1,0.6712547732331523,0.7429128543572822,I8_G9,t139
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",2,0.631848102137187,0.7682615869206539,I8_G9,t139
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",3,0.6482159531289338,0.5263236838158092,I8_G9,t139
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",1,0.6339359054471118,0.7396130193490326,I8_G9,t139
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",2,0.6418732693814378,0.7667616619169042,I8_G9,t139
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",3,0.6102186599204413,0.5734213289335534,I8_G9,t139
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",1,0.4689711524607268,0.6083695815209239,I8_G9,t139
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",2,0.41231128207135004,0.6245687715614219,I8_G9,t139
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",3,0.43037764612065976,0.4343782810859457,I8_G9,t139
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",1,0.7541828346719729,0.7466626668666567,I8_G9,t139
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",2,0.7158603944356245,0.7757612119394031,I8_G9,t139
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",3,0.7762364351905602,0.5626218689065546,I8_G9,t139
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",1,0.7945802251718723,0.7460626968651567,I8_G9,t139
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",2,0.7336359687263465,0.7789110544472776,I8_G9,t139
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",3,0.7925240639928559,0.6061196940152992,I8_G9,t139
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",1,0.5578767234765442,0.7046647667616619,I8_G9,t139
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",2,0.5643963150714081,0.7319634018299085,I8_G9,t139
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",3,0.5440049661245249,0.5473226338683066,I8_G9,t139
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",1,0.7954644791221284,0.7541622918854057,I8_G9,t139
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",2,0.7349492588103513,0.7771111444427778,I8_G9,t139
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",3,0.7789020659094789,0.5725213739313034,I8_G9,t139
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",1,0.7482616476795771,0.7430628468576571,I8_G9,t139
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",2,0.722400919181832,0.7708114594270287,I8_G9,t139
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",3,0.7808754942575696,0.6008699565021749,I8_G9,t139
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",1,0.529436152822971,0.6467676616169191,I8_G9,t139
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",2,0.5364078793236725,0.6769161541922903,I8_G9,t139
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",3,0.5355087891945031,0.5467226638668067,I8_G9,t139
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",1,0.7945778642123594,0.7517624118794061,I8_G9,t139
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",2,0.7420497839729583,0.7796610169491526,I8_G9,t139
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",3,0.7841961784940772,0.5843707814609269,I8_G9,t139
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",1,0.7424928810506994,0.7402129893505325,I8_G9,t139
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",2,0.7069970417037821,0.7592620368981551,I8_G9,t139
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",3,0.7646280382971489,0.5899205039748012,I8_G9,t139
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",1,0.5173870188458691,0.6137693115344233,I8_G9,t139
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",2,0.5270440687471877,0.6566671666416679,I8_G9,t139
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",3,0.5256052027814893,0.5336733163341832,I8_G9,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",1,0.7909246197262713,0.7252137393130343,I8_G9,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",2,0.7315513594248213,0.7672116394180291,I8_G9,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",3,0.7938193379356724,0.6196190190490476,I8_G9,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",1,0.7937273702209204,0.7325633718314084,I8_G9,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",2,0.725692085139386,0.7726113694315284,I8_G9,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",3,0.7930707052450904,0.6209689515524224,I8_G9,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",1,0.7868521167946182,0.7240137993100345,I8_G9,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",2,0.7346734310084151,0.767961601919904,I8_G9,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",3,0.7900624015162546,0.6152692365381731,I8_G9,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",1,0.7927672719484791,0.7310634468276587,I8_G9,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",2,0.7291311232447489,0.7711114444277786,I8_G9,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",3,0.7879980513037829,0.6149692515374231,I8_G9,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",1,0.7876240256644014,0.7237138143092845,I8_G9,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",2,0.7311408170246303,0.7642117894105295,I8_G9,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",3,0.7875567193987184,0.6148192590370481,I8_G9,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",1,0.7901148832681273,0.7301634918254087,I8_G9,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",2,0.7257628510265806,0.767661616919154,I8_G9,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",3,0.7891589291312208,0.6166191690415479,I8_G9,t139
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",1,0.6388096780019066,0.7658617069146543,F12,t15
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",2,0.6109900746334591,0.7652617369131544,F12,t15
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",3,0.5862648706745214,0.536223188840558,F12,t15
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",1,0.6855340408443154,0.767961601919904,F12,t15
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",2,0.6407075307259451,0.768411579421029,F12,t15
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",3,0.6196612429154876,0.5959202039898005,F12,t15
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",1,0.44647055810091646,0.5941202939853008,F12,t15
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",2,0.3685933274881754,0.5974201289935503,F12,t15
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",3,0.37312479421069933,0.41262936853157345,F12,t15
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",1,0.7670854089730665,0.7781610919454027,F12,t15
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",2,0.7486211618849938,0.7801109944502775,F12,t15
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",3,0.7884169588836614,0.5821208939553022,F12,t15
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",1,0.815213069146916,0.776361181940903,F12,t15
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",2,0.7424551584842878,0.784160791960402,F12,t15
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",3,0.808830482511514,0.6359682015899205,F12,t15
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",1,0.5606100003802436,0.7079646017699115,F12,t15
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",2,0.5315076283441953,0.7144142792860357,F12,t15
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",3,0.5144926570151208,0.5329233538323084,F12,t15
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",1,0.811944893345488,0.7795110244487775,F12,t15
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",2,0.762801114600516,0.7849107544622769,F12,t15
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",3,0.801811820804071,0.6089695515224238,F12,t15
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",1,0.7724594828639605,0.7715614219289035,F12,t15
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",2,0.7281518820876383,0.7735113244337783,F12,t15
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",3,0.8001545633207318,0.6310184490775461,F12,t15
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",1,0.543715579320048,0.6448177591120444,F12,t15
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",2,0.5109015894738111,0.664316784160792,F12,t15
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",3,0.5162915791886526,0.5368231588420579,F12,t15
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",1,0.7744702544172309,0.7790610469476527,F12,t15
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",2,0.7473905220039013,0.7829608519574022,F12,t15
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",3,0.8067848630312977,0.6178191090445477,F12,t15
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",1,0.8019873548459362,0.7586620668966552,F12,t15
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",2,0.7017227551337204,0.7496625168741563,F12,t15
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",3,0.781816484551258,0.6100194990250487,F12,t15
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",1,0.5389938901560151,0.6293685315734213,F12,t15
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",2,0.5056314687984645,0.6539673016349182,F12,t15
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",3,0.511957280737261,0.5318734063296835,F12,t15
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",1,0.8135293763585139,0.7556622168891556,F12,t15
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",2,0.7434975855389352,0.7757612119394031,F12,t15
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",3,0.8099035930159602,0.63986800659967,F12,t15
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",1,0.8131164788582627,0.760161991900405,F12,t15
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",2,0.7288228573640095,0.7793610319484026,F12,t15
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",3,0.8022553093870723,0.64076796160192,F12,t15
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",1,0.8117322874115036,0.751912404379781,F12,t15
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",2,0.7422479323045763,0.7742612869356532,F12,t15
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",3,0.7984232842929323,0.6370181490925454,F12,t15
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",1,0.7708964618593651,0.7549122543872806,F12,t15
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",2,0.7296387671814524,0.7786110694465277,F12,t15
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",3,0.7961699872824509,0.6389680515974201,F12,t15
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",1,0.7610481057809684,0.7442627868606569,F12,t15
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",2,0.7287053111345293,0.7720113994300285,F12,t15
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",3,0.7972957391747757,0.6370181490925454,F12,t15
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",1,0.7638861347850845,0.7544622768861557,F12,t15
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",2,0.7060115922689462,0.7736613169341533,F12,t15
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",3,0.7865559875697036,0.6397180140992951,F12,t15
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",1,0.6338395899899916,0.7411129443527824,F12,t37
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",2,0.595475377714479,0.7564121793910304,F12,t37
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",3,0.5678422753401045,0.5182240887955603,F12,t37
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",1,0.7175552720822758,0.7403629818509074,F12,t37
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",2,0.6476003687087659,0.7613619319034048,F12,t37
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",3,0.6741424434863462,0.5731213439328033,F12,t37
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",1,0.44647341523356043,0.5905204739763011,F12,t37
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",2,0.35895001753692807,0.5872206389680515,F12,t37
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",3,0.38662621259994856,0.41862906854657267,F12,t37
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",1,0.7624179368040458,0.7457627118644068,F12,t37
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",2,0.7392504719082253,0.7702114894255288,F12,t37
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",3,0.7587031544035518,0.5548222588870556,F12,t37
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",1,0.8003479487029865,0.7465126743662817,F12,t37
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",2,0.7412899082334142,0.7703614819259037,F12,t37
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",3,0.7731665139220545,0.6100194990250487,F12,t37
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",1,0.5986190023020871,0.6991150442477876,F12,t37
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",2,0.5337776259502249,0.703914804259787,F12,t37
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",3,0.5422563867087111,0.5386230688465576,F12,t37
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",1,0.8020350789146923,0.7549122543872806,F12,t37
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",2,0.7534914882822819,0.7727613619319034,F12,t37
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",3,0.7640832007883296,0.5771711414429278,F12,t37
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",1,0.7609811209498785,0.7475626218689065,F12,t37
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",2,0.729390861597739,0.7607619619019049,F12,t37
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",3,0.7677374302216415,0.6061196940152992,F12,t37
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",1,0.6189527735327205,0.6440677966101694,F12,t37
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",2,0.5147686049062661,0.6569671516424179,F12,t37
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",3,0.535587257187554,0.5356232188390581,F12,t37
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",1,0.7998393554345021,0.7564121793910304,F12,t37
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",2,0.742831483034627,0.7712614369281536,F12,t37
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",3,0.7595325938466642,0.5866206689665516,F12,t37
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",1,0.7084327405244933,0.7400629968501575,F12,t37
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",2,0.7083885033905422,0.7397630118494075,F12,t37
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",3,0.7541001219473997,0.5965201739913004,F12,t37
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",1,0.6146194402446001,0.6223188840557972,F12,t37
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",2,0.5038497241007919,0.6338683065846707,F12,t37
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",3,0.52798462267545,0.527973601319934,F12,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",1,0.8000525910800078,0.7286635668216589,F12,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",2,0.7355321206076799,0.7634618269086546,F12,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",3,0.7835082515542893,0.6259187040647968,F12,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",1,0.8011656612579744,0.7306134693265337,F12,t37
